Date,Open,High,Low,Close,Volume
2011-04-18,40.86002203488175,41.14453597040431,39.41159051380503,39.5797119140625,35313998
2011-04-19,39.314599147001964,39.89655925723298,39.12384441901759,39.40512466430664,33385070
2011-04-20,39.831894868384175,40.51084788660994,39.81896265185884,40.38152313232422,28071975
2011-04-21,40.624005871661176,40.93115053850799,40.51408073898323,40.74039840698242,22928298
2011-04-25,40.72099269803298,41.04107212229675,40.4364788049238,40.523773193359375,23177548
2011-04-26,40.60784267186737,40.669272644961,39.80603226527434,40.56904602050781,27935537
2011-04-27,40.73716416181553,40.92468517854831,40.0291130334402,40.09377670288086,23069008
2011-04-28,40.2909940267294,40.36858731896789,39.573244422878936,39.6670036315918,30562118
2011-04-29,39.709038105285885,40.051748320866466,39.47625302631572,39.864227294921875,19750925
2011-05-02,39.831892787431606,40.025881203241745,39.25316641928608,39.744598388671875,21650872
2011-05-03,39.61204862605814,39.75430561133347,38.79730595695951,39.0074577331543,25270257
2011-05-04,38.8716553948309,39.05270898626975,38.03428221079723,38.13450622558594,40294661
2011-05-05,38.1506764953607,38.43195672272497,37.568716422215516,37.70127487182617,25341504
2011-05-06,37.80796157632038,38.570975113978704,37.69803387859911,38.441650390625,25949500
2011-05-09,38.6679706677205,38.849024257250726,38.15713914041715,38.48044967651367,20398039
2011-05-10,38.40932554272531,38.58391433933592,37.6980407295327,38.047218322753906,29235214
2011-05-11,38.15067855707513,38.629178339577315,38.05368563781468,38.42226028442383,21083822
2011-05-12,38.280004346769864,38.3414343192087,37.70451162945725,37.8079719543457,26223983
2011-05-13,37.89848930894205,38.92661716623771,37.81442862215158,38.40932083129883,26341686
2011-05-16,38.344661250414774,38.344661250414774,37.2712692347288,37.36179733276367,28845946
2011-05-17,37.51699547715493,37.827373903139325,36.64405647770291,37.112857818603516,34886776
2011-05-18,37.24540414895338,37.432925154997065,36.61494894203766,36.96735763549805,26563678
2011-05-19,36.79600501125417,37.17104704846965,36.252844163295826,36.388633728027344,31280176
2011-05-20,36.51472703273404,37.74330836090409,36.404801893636346,37.47496032714844,33421250
2011-05-23,37.15164512220838,37.15164512220838,36.05238868932148,36.17201232910156,24547948
2011-05-24,36.03299274740276,36.786307964170426,35.79374285440471,36.63111877441406,51265184
2011-05-25,36.70870859310572,36.87359627088094,36.097650450421156,36.28840255737305,46353470
2011-05-26,37.180740757292355,37.49758389705403,36.59878074689441,37.12577819824219,65164366
2011-05-27,37.37473016362815,38.04721832959449,36.57938724222307,37.84029769897461,50946093
2011-05-30,37.95022436780501,37.95022436780501,37.31653286670713,37.45878982543945,25150822
2011-05-31,37.85646623179578,38.15067869203417,37.45879344909848,38.08601760864258,27971024
2011-06-01,38.27999626358792,38.63240492725604,37.51051786499545,37.652774810791016,48938067
2011-06-02,37.31007424203284,37.31007424203284,36.954431786212545,37.17428207397461,22400954
2011-06-03,37.329472024417306,37.71744371054439,36.92209812933848,37.067588806152344,25504645
2011-06-06,37.051415665986596,37.051415665986596,36.488855277332235,36.72163772583008,28930765
2011-06-07,36.66345075609349,37.50405779184275,36.598787083169775,37.37150192260742,22026821
2011-06-08,37.18720623684815,37.58811004490852,37.14840700620375,37.35532760620117,26249625
2011-06-09,37.31006738536884,37.613978326015996,37.14194599879261,37.31330108642578,24619983
2011-06-10,37.34239896899651,37.42645966172439,36.61171457563265,36.821868896484375,36858716
2011-06-13,36.7281098328871,36.7281098328871,36.24637636986692,36.40156555175781,50666205
2011-06-14,36.598781279898404,36.66021124162884,36.110583054090746,36.27547073364258,33993979
2011-06-15,36.340137432257166,36.621417656888894,36.22697860216246,36.30133819580078,30186316
2011-06-16,36.12675412488748,36.3466043956616,35.65471915835811,35.77434539794922,42485066
2011-06-17,36.46945940204428,37.2001438311044,36.40479832333781,37.05465316772461,44860571
2011-06-20,37.15488309100736,37.17751382331238,35.46719901257055,36.28517532348633,36025821
2011-06-21,36.592320773948664,36.76044217422822,36.0006621716497,36.09442138671875,28209894
2011-06-22,36.29163858378031,36.53412215365539,35.96832802029091,36.08795166015625,24929281
2011-06-23,36.19141889618449,36.33367588201838,35.77758015657381,35.98773193359375,21483880
2011-06-24,36.26900607204085,37.520217917158924,36.16231206380264,37.4361572265625,31907967
2011-06-27,37.271274249639134,38.3737645459616,37.16781651114418,38.10865020751953,42812712
2011-06-28,38.21210831889787,38.31233493902649,37.69804300169293,37.97285842895508,24359543
2011-06-29,38.13128209880513,38.97512283916212,38.08601804539577,38.900760650634766,29757006
2011-06-30,39.120610333097524,39.602341196033116,38.991285586316835,39.460086822509766,38847461
2011-07-01,39.87715320965827,39.87715320965827,38.51601625578742,38.94601821899414,26111140
2011-07-04,39.43754557253817,39.50682055722704,38.93282405314279,39.421051025390625,19662023
2011-07-05,39.57940208795051,40.041238924371385,39.20333479876986,39.414459228515625,31108334
2011-07-06,39.42105060717598,39.7773238401273,39.183535999096264,39.44414138793945,21858286
2011-07-07,39.52002081624464,40.11381138261218,39.48703171765092,40.02804183959961,30642476
2011-07-08,39.98185994433657,39.98185994433657,39.06478514032096,39.24951934814453,42517373
2011-07-11,39.28910318672616,39.312193971200266,38.66562294762189,38.78108215332031,19060188
2011-07-12,38.309352281398915,38.59635059617407,37.60670132597231,37.73865509033203,46518112
2011-07-13,38.068534409247086,38.22357894430346,37.61659327337652,37.936580657958984,42319302
2011-07-14,37.854103273254886,38.50397359023107,37.67266590950705,38.03883743286133,26549383
2011-07-15,38.13450539261575,38.352228659891566,37.544014341594,37.80132293701172,22675237
2011-07-18,37.840911685610564,38.068530629190526,37.62318841385385,37.712257385253906,19976380
2011-07-19,37.738647058343886,38.15100017275003,37.52752266530081,38.0289421081543,26839851
2011-07-20,38.20048829006631,38.378623609494994,37.87390202806331,37.966270446777344,25420109
2011-07-21,37.9662706291626,38.15100482581424,37.72545655004514,37.827720642089844,12536318
2011-07-22,38.266465307245454,38.68871680060041,37.979467008961755,38.54686737060547,24242628
2011-07-25,38.26645759507264,39.25610925061818,38.20048205081254,39.00869369506836,26818596
2011-07-26,39.104369158276796,39.30229847129954,38.30605038797795,38.48748779296875,22599760
2011-07-27,38.46439772772298,38.97571824631852,38.035549964813285,38.25657272338867,26539863
2011-07-28,37.93657202900882,38.19388059674517,37.355976712067374,37.51762008666992,27964821
2011-07-29,37.606695737426016,37.73864948217674,37.10527362070423,37.21083450317383,23666004
2011-08-01,37.656179042655516,37.99925985664603,37.13166611124505,37.8574104309082,25227926
2011-08-02,37.67267232909161,37.831016298831535,37.049194764384545,37.23722839355469,21414469
2011-08-03,36.940330721962546,37.30980173502335,36.683022108847034,37.16794967651367,24673618
2011-08-04,37.34279173876949,37.4747454958554,36.564266949460205,36.798484802246094,25777753
2011-08-05,36.05624589355484,36.05624589355484,34.76970015886653,35.162261962890625,51686067
2011-08-08,34.3012688571888,34.3012688571888,33.18626470120256,33.588722229003906,58005022
2011-08-09,32.65844317445248,33.308313551115425,31.520348457915564,32.008575439453125,92862356
2011-08-10,33.189563574474306,33.31821789797409,31.71168461094196,31.995386123657227,62699383
2011-08-11,31.76776003388517,32.32856146201035,31.675394262682453,31.95909309387207,34025237
2011-08-12,32.32196951276637,32.32196951276637,31.075008982075314,31.335617065429688,72276542
2011-08-16,31.668795835609497,31.794150704850274,30.761616808873264,30.94305419921875,44275761
2011-08-17,31.02552084958885,31.319115324507205,30.385546180858693,31.200359344482422,41751401
2011-08-18,31.183865091967167,31.183865091967167,30.256892173192846,30.52079963684082,31816546
2011-08-19,29.9534012335822,30.873775333894812,29.68949639528868,30.309677124023438,44750855
2011-08-22,30.43833311976716,31.167376910528297,30.091958135277036,31.005733489990234,27650652
2011-08-23,31.206957723491605,31.553335299452502,30.6197660916236,31.37190055847168,28137702
2011-08-24,31.272934772719687,31.66219710173483,29.831344644431933,29.98638916015625,57619606
2011-08-25,30.13154182974717,30.41194124041524,29.099007884193686,29.27384376525879,102319671
2011-08-26,29.155088132775337,29.34641856540171,27.59803859946452,27.86194610595703,51857846
2011-08-29,28.294093605758214,29.68950251425084,28.152244164586968,29.517963409423828,54489559
2011-08-30,30.019374941215222,31.200356907239634,30.019374941215222,30.913358688354492,79355759
2011-09-02,31.009031976092942,32.50670220509258,30.415241400682568,32.33516311645508,78362190
2011-09-05,32.06465626943688,32.72112289960975,31.681990153609902,32.63865280151367,64301116
2011-09-06,32.32856055392093,32.829985293020066,31.543439633264725,32.688133239746094,50338800
2011-09-07,32.658447736512954,33.2192492202209,32.65185150160512,32.889366149902344,33796202
2011-09-08,32.97183441538544,33.12357949759958,32.26258472189197,32.41762924194336,35187069
2011-09-09,32.32856394998103,32.38134703639413,31.34551363737584,31.464269638061523,48120569
2011-09-12,30.959545198010847,31.009028841653134,29.83134612460153,30.00948143005371,63890835
2011-09-13,30.375659620199514,30.86388672061493,29.742283636777977,30.17443084716797,44408820
2011-09-14,30.349264782897887,31.246548170289977,29.96000240883289,30.976041793823242,36271366
2011-09-15,31.338913883980457,31.470867633824827,30.35586095722054,30.72203254699707,58540563
2011-09-16,31.03541849800469,31.30592221001142,30.157929171659603,30.40534210205078,77131031
2011-09-19,30.273393764674964,30.273393764674964,29.79506236612629,29.936914443969727,26530605
2011-09-20,29.936911179495027,30.520803411066144,29.834644449063177,30.421838760375977,35881857
2011-09-21,30.507613842653,30.507613842653,30.02928240936688,30.25030517578125,24168903
2011-09-22,29.75547250468163,29.75547250468163,29.029728241966986,29.188072204589844,46546105
2011-09-23,28.868090101490775,28.914271670127498,28.04668055577649,28.554698944091797,56415180
2011-09-26,28.501913311643758,29.0099342491633,27.72338867968623,28.72953224182129,40432338
2011-09-27,29.1352896238931,29.386001980320984,28.732832191861867,28.960451126098633,41373784
2011-09-28,29.16168030873768,29.293634043618333,28.079662852712545,28.198421478271484,36602885
2011-09-29,27.974108774835262,28.897779860091447,27.512271911375084,28.62067985534668,57060920
2011-09-30,28.40955185884636,28.554700733651373,27.324237377914784,27.40340805053711,54617244
2011-10-03,26.96795775049817,26.96795775049817,25.918926771508936,26.03768539428711,53011249
2011-10-04,25.984905679036565,26.746935793562166,25.75068786465226,26.229019165039062,49738666
2011-10-05,26.44344718666593,26.839305814112425,26.258712984413304,26.430252075195312,44295126
2011-10-07,27.281351155135805,27.802567301392227,27.09331751555803,27.690404891967773,46120898
2011-10-10,27.690404004924318,28.79221558428845,27.489175260389413,28.696550369262695,55640139
2011-10-11,29.016532507187783,29.24745089111065,28.41614576565378,28.60417938232422,51411773
